# hostname;interval;timestamp;pgpgin/s;pgpgout/s;fault/s;majflt/s;pgfree/s;pgscank/s;pgscand/s;pgsteal/s;%vmeff
axle;60;1415225987;4096.93;143712.87;45987.03;0.02;142904.58;0.00;0.00;0.00;0.00
axle;60;1415226047;4369.60;106961.13;58590.92;0.02;31216.38;0.00;0.00;0.00;0.00
axle;60;1415226107;4375.47;98637.20;14154.63;0.00;19491.78;0.00;0.00;0.00;0.00
axle;60;1415226167;4623.00;70278.40;5671.23;0.00;15472.67;0.00;0.00;0.00;0.00
axle;60;1415226227;4691.20;54067.20;5956.28;0.00;15872.02;0.00;0.00;0.00;0.00
axle;60;1415226287;4618.67;75987.20;19368.37;0.00;30055.12;0.00;0.00;0.00;0.00
axle;60;1415226347;4008.53;180895.13;4472.17;0.00;18752.87;0.00;0.00;0.00;0.00
axle;60;1415226407;4149.40;81529.67;2830.95;0.00;40287.83;0.00;0.00;0.00;0.00
axle;60;1415226467;4580.27;27144.47;2629.00;0.00;11052.17;0.00;0.00;0.00;0.00
axle;60;1415226527;4241.87;49842.20;1966.50;0.00;27259.53;0.00;0.00;0.00;0.00
axle;60;1415226587;4589.60;29077.93;2997.88;0.00;20017.92;0.00;0.00;0.00;0.00
axle;60;1415226647;4772.87;18793.20;1130.67;0.00;5150.88;0.00;0.00;0.00;0.00
