# hostname;interval;timestamp;pgpgin/s;pgpgout/s;fault/s;majflt/s;pgfree/s;pgscank/s;pgscand/s;pgsteal/s;%vmeff
axle;60;1415227549;3411.53;64190.27;606025.72;0.00;43248.95;0.00;3715.43;3083.78;83.00
axle;60;1415227609;3206.73;46749.27;394456.40;0.02;40421.00;22907.98;2809.18;25447.07;98.95
axle;60;1415227669;3183.27;30611.87;252738.90;0.02;50575.00;18747.93;3284.82;21797.77;98.93
axle;60;1415227729;3339.07;35892.87;272865.23;0.00;73529.65;2522.18;497.08;2980.97;98.73
axle;60;1415227789;3224.07;16948.33;277282.10;0.00;46519.47;0.00;139.07;126.88;91.24
axle;60;1415227849;3301.00;12138.60;254716.55;0.03;77568.73;0.00;582.85;521.37;89.45
axle;60;1415227909;3435.53;40158.40;274512.32;0.00;59839.85;0.00;51.75;51.75;100.00
axle;60;1415227969;3365.07;39491.47;336536.78;0.00;58555.23;0.00;0.00;0.00;0.00
axle;60;1415228029;3234.53;16027.67;279003.25;0.00;29622.85;0.00;326.52;286.07;87.61
axle;60;1415228089;3350.20;28909.60;215027.63;0.00;40415.60;0.00;2043.17;1813.88;88.78
axle;60;1415228149;3480.27;44355.33;233512.07;0.00;61495.10;683.80;940.92;1496.42;92.10
axle;60;1415228209;3319.67;5719.40;262876.32;0.00;58075.77;0.00;652.23;574.25;88.04
axle;60;1415228269;3441.47;8264.87;287572.45;0.00;66784.00;0.00;0.00;0.00;0.00
axle;60;1415228329;3693.27;18494.80;265886.28;0.00;54260.65;0.00;0.00;0.00;0.00
axle;60;1415228389;3251.47;4563.27;335952.42;0.00;71701.18;0.00;0.00;0.00;0.00
axle;60;1415228449;3488.93;4332.67;256712.13;0.07;59456.75;0.00;0.00;0.00;0.00
axle;60;1415228509;3360.33;23931.93;329867.52;0.00;49499.78;0.00;0.00;0.00;0.00
axle;60;1415228569;3553.61;20880.32;344736.53;0.00;41770.54;0.00;0.00;0.00;0.00
axle;60;1415228629;3483.80;5779.33;239139.17;0.00;46532.03;0.00;0.00;0.00;0.00
axle;60;1415228689;3379.20;21725.13;322680.83;0.00;39003.90;0.00;0.00;0.00;0.00
axle;60;1415228749;3198.00;20455.73;274410.48;0.00;36944.40;0.00;0.00;0.00;0.00
axle;60;1415228809;3454.00;8493.73;240074.80;0.00;50704.82;0.00;0.00;0.00;0.00
axle;60;1415228869;3532.87;35731.60;291686.27;0.00;30302.00;0.00;0.00;0.00;0.00
axle;60;1415228929;3389.93;11420.07;251713.40;0.00;29301.70;0.00;183.33;157.35;85.83
axle;60;1415228989;3247.07;9298.73;216346.37;0.00;64315.38;0.00;111.73;98.83;88.45
axle;60;1415229049;3345.07;30132.67;209417.53;0.00;38171.43;0.00;0.00;0.00;0.00
axle;60;1415229109;3475.20;8872.60;219519.67;0.00;32932.65;0.00;0.00;0.00;0.00
axle;60;1415229169;3417.60;3927.20;214059.47;0.00;30040.08;0.00;0.00;0.00;0.00
axle;60;1415229229;3575.53;7187.13;281284.37;0.00;60299.05;0.00;0.00;0.00;0.00
axle;60;1415229289;3349.53;18086.00;306764.32;0.00;32308.57;0.00;0.00;0.00;0.00
axle;60;1415229349;3432.53;4387.00;319070.47;0.00;37835.10;0.00;0.00;0.00;0.00
axle;60;1415229409;3520.00;14804.07;315044.07;0.00;30859.18;0.00;0.00;0.00;0.00
axle;60;1415229469;3703.53;30667.87;278090.25;0.00;21190.45;0.00;0.00;0.00;0.00
axle;60;1415229529;3351.60;19643.93;284887.13;0.00;9724.45;0.00;0.00;0.00;0.00
axle;60;1415229589;3349.40;24619.53;246210.37;0.00;50844.27;6044.08;2537.12;8216.95;95.76
axle;60;1415229649;3413.33;57180.33;323030.42;0.00;51810.83;0.00;825.15;709.70;86.01
axle;60;1415229709;3200.00;18534.27;233351.12;0.00;55069.32;0.00;116.60;101.27;86.85
axle;60;1415229769;3490.13;19193.07;215793.25;0.00;36331.50;0.00;0.00;0.00;0.00
axle;60;1415229829;3200.80;25267.20;205015.50;0.07;37351.33;0.00;1222.50;1150.82;94.14
axle;60;1415229889;3458.13;7217.93;241272.57;0.00;55722.28;0.00;277.35;240.28;86.64
axle;60;1415229949;3488.00;25390.00;278540.28;0.00;64602.37;0.00;225.40;223.27;99.05
axle;60;1415230009;3310.93;47422.67;333722.15;0.00;66009.28;3683.30;2628.43;5974.00;94.65
axle;60;1415230069;3379.20;21515.47;299453.38;0.00;61635.82;0.00;1225.27;1193.50;97.41
axle;60;1415230129;3573.47;5328.80;260173.07;0.00;46612.50;0.00;0.00;0.00;0.00
axle;60;1415230189;3334.40;13635.00;278107.28;0.00;37150.83;0.00;0.00;0.00;0.00
axle;60;1415230249;3302.47;11191.93;330157.75;0.00;61828.03;0.00;563.58;555.02;98.48
axle;60;1415230309;3596.80;4553.27;328281.58;0.00;88729.60;0.00;0.00;0.00;0.00
axle;60;1415230369;4143.00;6626.60;64808.95;0.00;22914.65;0.00;0.00;0.00;0.00
axle;60;1415230429;4520.67;9134.13;41536.65;0.00;7022.47;0.00;0.00;0.00;0.00
axle;60;1415230489;4759.47;10906.73;50161.05;0.00;7019.67;0.00;0.00;0.00;0.00
axle;60;1415230549;4576.00;13038.07;50284.07;0.00;8550.52;0.00;0.00;0.00;0.00
axle;60;1415230609;4537.60;14267.27;45363.28;0.00;6714.60;0.00;0.00;0.00;0.00
axle;60;1415230669;4381.93;19488.67;47750.42;0.00;9612.78;0.00;0.00;0.00;0.00
